Time,vel,cur,tar_vel,identification_angle
1745830147.733239582,-0.00518415,2667,0.02,1.5708
1745830147.735748603,-0.00414732,2658,0.02,1.5708
1745830147.738243934,-0.00414732,2701,0.02,1.5708
1745830147.740745748,-0.00311049,2710,0.02,1.5708
1745830147.743245801,-0.00311049,2710,0.02,1.5708
1745830147.745746263,-0.00103683,2710,0.02,1.5708
1745830147.748243698,-0.00103683,2710,0.02,1.5708
1745830147.750747080,-0.00103683,2744,0.02,1.5708
1745830147.753255419,0,2744,0.02,1.5708
1745830147.755748036,0,2744,0.02,1.5708
1745830147.758240882,0,2779,0.02,1.5708
1745830147.760755953,0,2789,0.02,1.5708
1745830147.763248091,0,2805,0.02,1.5708
1745830147.765745855,0,2805,0.02,1.5708
1745830147.768247472,0,2788,0.02,1.5708
1745830147.770752887,0,2849,0.02,1.5708
1745830147.773378292,0,2858,0.02,1.5708
1745830147.775891359,0,2858,0.02,1.5708
1745830147.778375564,0,2953,0.02,1.5708
1745830147.780888017,0,2909,0.02,1.5708
1745830147.783331482,0,2970,0.02,1.5708
1745830147.785757007,0,2995,0.02,1.5708
1745830147.788251356,0,2995,0.02,1.5708
1745830147.790756847,0,3014,0.02,1.5708
1745830147.793315104,0,3067,0.02,1.5708
1745830147.795757918,0,3101,0.02,1.5708
1745830147.798241456,0,3101,0.02,1.5708
1745830147.800753762,0,3195,0.02,1.5708
1745830147.803240240,0,3178,0.02,1.5708
1745830147.805743443,0,3178,0.02,1.5708
1745830147.808247600,0,3222,0.02,1.5708
1745830147.810746049,0,3317,0.02,1.5708
1745830147.813242446,0,3274,0.02,1.5708
1745830147.815746814,0,3274,0.02,1.5708
1745830147.818246404,0,3378,0.02,1.5708
1745830147.820750591,0,3403,0.02,1.5708
1745830147.823247443,0,3472,0.02,1.5708
1745830147.825750637,0,3456,0.02,1.5708
1745830147.828248116,0,3525,0.02,1.5708
1745830147.830746055,0,3524,0.02,1.5708
1745830147.833243911,0,3576,0.02,1.5708
1745830147.835751979,0.00103683,3594,0.02,1.5708
1745830147.838246659,0.00103683,3654,0.02,1.5708
1745830147.840748982,0.00103683,3732,0.02,1.5708
1745830147.843251131,0.00103683,3706,0.02,1.5708
1745830147.845744797,0.00207366,3749,0.02,1.5708
1745830147.848245317,0.00207366,3749,0.02,1.5708
1745830147.850750627,0.00207366,3845,0.02,1.5708
1745830147.853249642,0.00311049,3827,0.02,1.5708
1745830147.855747409,0.00311049,3862,0.02,1.5708
1745830147.858245178,0.00311049,3862,0.02,1.5708
1745830147.860751430,0.00414732,3914,0.02,1.5708
1745830147.863254717,0.00414732,3914,0.02,1.5708
1745830147.865749233,0.00622098,3840,0.02,1.5708
1745830147.868245325,0.0072578,3863,0.02,1.5708
1745830147.870751756,0.00829463,3954,0.02,1.5708
1745830147.873381601,0.00829463,3954,0.02,1.5708
1745830147.875880730,0.00829463,3931,0.02,1.5708
1745830147.878376701,0.00829463,3957,0.02,1.5708
1745830147.880896484,0.00933146,3932,0.02,1.5708
1745830147.883415564,0.0103683,3911,0.02,1.5708
1745830147.885876041,0.0103683,3931,0.02,1.5708
1745830147.888379934,0.0103683,3922,0.02,1.5708
1745830147.890898852,0.00933146,3960,0.02,1.5708
1745830147.893376675,0.00829463,4015,0.02,1.5708
1745830147.895879807,0.00829463,4015,0.02,1.5708
1745830147.898397349,0.0072578,4011,0.02,1.5708
1745830147.900904084,0.0072578,4002,0.02,1.5708
1745830147.903379349,0.0072578,4013,0.02,1.5708
1745830147.905883319,0.00933146,4078,0.02,1.5708
1745830147.908406313,0.00933146,4068,0.02,1.5708
1745830147.910900878,0.0103683,4033,0.02,1.5708
1745830147.913377741,0.0114051,4082,0.02,1.5708
1745830147.915888455,0.0114051,4082,0.02,1.5708
1745830147.918384327,0.0114051,4082,0.02,1.5708
1745830147.920888101,0.00829463,4160,0.02,1.5708
1745830147.923376510,0.00622098,4199,0.02,1.5708
1745830147.925876759,0.00622098,4199,0.02,1.5708
1745830147.928383166,0.00518415,4201,0.02,1.5708
1745830147.930869837,0.0072578,4183,0.02,1.5708
1745830147.933396586,0.0072578,4183,0.02,1.5708
1745830147.935892575,0.0134788,4161,0.02,1.5708
1745830147.938393290,0.0134788,4161,0.02,1.5708
1745830147.940896058,0.0155524,4149,0.02,1.5708
1745830147.943414783,0.0155524,4149,0.02,1.5708
1745830147.945899108,0.0165893,4122,0.02,1.5708
1745830147.948378921,0.0165893,4130,0.02,1.5708
1745830147.950886520,0.0134788,4166,0.02,1.5708
1745830147.953383825,0.0134788,4173,0.02,1.5708
1745830147.955887349,0.0155524,4161,0.02,1.5708
1745830147.958376403,0.0155524,4167,0.02,1.5708
1745830147.960897234,0.0134788,4188,0.02,1.5708
1745830147.963408329,0.0155524,4146,0.02,1.5708
1745830147.965881883,0.0155524,4146,0.02,1.5708
1745830147.968376948,0.0186629,4089,0.02,1.5708
1745830147.970891066,0.0186629,4113,0.02,1.5708
1745830147.973380824,0.0196998,4075,0.02,1.5708
1745830147.975890481,0.0176261,4107,0.02,1.5708
1745830147.978377418,0.0176261,4107,0.02,1.5708
1745830147.980894802,0.0155524,4139,0.02,1.5708
1745830147.983413217,0.0155524,4139,0.02,1.5708
1745830147.985893576,0.0186629,4062,0.02,1.5708
1745830147.988378624,0.0176261,4100,0.02,1.5708
1745830147.990893055,0.0186629,4084,0.02,1.5708
1745830147.993382678,0.0176261,4057,0.02,1.5708
1745830147.995878138,0.0165893,4094,0.02,1.5708
1745830147.998375144,0.0165893,4094,0.02,1.5708
1745830148.000897392,0.0134788,4110,0.02,1.5708
1745830148.003401772,0.0145156,4118,0.02,1.5708
1745830148.005896948,0.0145156,4118,0.02,1.5708
1745830148.008394586,0.0155524,4132,0.02,1.5708
1745830148.010881391,0.0165893,4091,0.02,1.5708
1745830148.013385564,0.0155524,4141,0.02,1.5708
1745830148.015883266,0.0155524,4141,0.02,1.5708
1745830148.018380786,0.0134788,4174,0.02,1.5708
1745830148.020899507,0.0114051,4175,0.02,1.5708
1745830148.023397263,0.0114051,4175,0.02,1.5708
1745830148.025888477,0.0114051,4214,0.02,1.5708
1745830148.028383297,0.0155524,4202,0.02,1.5708
1745830148.030884305,0.0155524,4201,0.02,1.5708
1745830148.033378118,0.0165893,4186,0.02,1.5708
1745830148.035888574,0.0176261,4166,0.02,1.5708
1745830148.038387507,0.0186629,4157,0.02,1.5708
1745830148.040893740,0.0186629,4157,0.02,1.5708
1745830148.043377462,0.0155524,4223,0.02,1.5708
1745830148.045892116,0.0165893,4191,0.02,1.5708
1745830148.048393281,0.0186629,4189,0.02,1.5708
1745830148.050899373,0.0217734,4131,0.02,1.5708
1745830148.053376275,0.0238471,4142,0.02,1.5708
1745830148.055885826,0.0196998,4150,0.02,1.5708
1745830148.058409254,0.0186629,4187,0.02,1.5708
1745830148.060906883,0.0196998,4136,0.02,1.5708
1745830148.063407820,0.0217734,4139,0.02,1.5708
1745830148.065898018,0.0228102,4094,0.02,1.5708
1745830148.068376046,0.0228102,4094,0.02,1.5708
1745830148.070883675,0.0238471,4045,0.02,1.5708
1745830148.073386846,0.0228102,4036,0.02,1.5708
1745830148.075879885,0.0228102,3959,0.02,1.5708
1745830148.078375388,0.0238471,3992,0.02,1.5708
1745830148.080890454,0.0207366,4045,0.02,1.5708
1745830148.083422220,0.0145156,4035,0.02,1.5708
1745830148.085877380,0.0165893,4095,0.02,1.5708
1745830148.088379677,0.0165893,4064,0.02,1.5708
1745830148.090892134,0.0176261,4079,0.02,1.5708
1745830148.093400775,0.0176261,4079,0.02,1.5708
1745830148.095885841,0.0165893,4092,0.02,1.5708
1745830148.098377624,0.0165893,4092,0.02,1.5708
1745830148.100903950,0.0165893,4090,0.02,1.5708
1745830148.103379090,0.0165893,4157,0.02,1.5708
1745830148.105892251,0.0145156,4139,0.02,1.5708
1745830148.108380622,0.0145156,4139,0.02,1.5708
1745830148.110899323,0.0145156,4177,0.02,1.5708
1745830148.113381753,0.0165893,4136,0.02,1.5708
1745830148.115889762,0.0165893,4136,0.02,1.5708
1745830148.118375569,0.0176261,4168,0.02,1.5708
1745830148.120880603,0.0176261,4166,0.02,1.5708
1745830148.123380595,0.0176261,4146,0.02,1.5708
1745830148.125877647,0.0176261,4146,0.02,1.5708
1745830148.128404025,0.0207366,4178,0.02,1.5708
1745830148.130878497,0.0228102,4126,0.02,1.5708
1745830148.133400071,0.0238471,4086,0.02,1.5708
1745830148.135892261,0.0228102,4114,0.02,1.5708
1745830148.138380595,0.0217734,4114,0.02,1.5708
1745830148.140897383,0.0228102,4130,0.02,1.5708
1745830148.143407888,0.0228102,4033,0.02,1.5708
1745830148.145898074,0.0238471,4012,0.02,1.5708
1745830148.148378333,0.0228102,4023,0.02,1.5708
1745830148.150892579,0.0228102,4023,0.02,1.5708
1745830148.153382955,0.0228102,4021,0.02,1.5708
1745830148.155894348,0.0207366,4009,0.02,1.5708
1745830148.158377759,0.0207366,4009,0.02,1.5708
1745830148.160877338,0.0207366,3966,0.02,1.5708
1745830148.163409698,0.0176261,4005,0.02,1.5708
1745830148.165876930,0.0176261,4005,0.02,1.5708
1745830148.168376633,0.0103683,4164,0.02,1.5708
1745830148.170880108,0.00829463,4188,0.02,1.5708
1745830148.173382450,0.0072578,4248,0.02,1.5708
1745830148.175889746,0.00829463,4248,0.02,1.5708
1745830148.178377648,0.0103683,4239,0.02,1.5708
1745830148.180912794,0.012442,4196,0.02,1.5708
1745830148.183416331,0.0134788,4330,0.02,1.5708
1745830148.185880326,0.0145156,4239,0.02,1.5708
1745830148.188378383,0.0155524,4297,0.02,1.5708
1745830148.190899439,0.0155524,4266,0.02,1.5708
1745830148.193386858,0.0145156,4299,0.02,1.5708
1745830148.195886246,0.0145156,4278,0.02,1.5708
1745830148.198386485,0.0145156,4357,0.02,1.5708
1745830148.200897958,0.0134788,4355,0.02,1.5708
1745830148.203411959,0.0155524,4358,0.02,1.5708
1745830148.205879478,0.0165893,4327,0.02,1.5708
1745830148.208398396,0.0176261,4356,0.02,1.5708
1745830148.210881186,0.0196998,4340,0.02,1.5708
1745830148.213378379,0.0217734,4235,0.02,1.5708
1745830148.215889684,0.0228102,4290,0.02,1.5708
1745830148.218377899,0.0228102,4290,0.02,1.5708
1745830148.220882927,0.0228102,4265,0.02,1.5708
1745830148.223418076,0.0217734,4236,0.02,1.5708
1745830148.225879006,0.0207366,4250,0.02,1.5708
1745830148.228381311,0.0207366,4242,0.02,1.5708
1745830148.230874568,0.0207366,4212,0.02,1.5708
1745830148.233381758,0.0217734,4161,0.02,1.5708
1745830148.235865980,0.0217734,4161,0.02,1.5708
1745830148.238381488,0.0186629,4175,0.02,1.5708
1745830148.240886979,0.0165893,4219,0.02,1.5708
1745830148.243401994,0.0134788,4246,0.02,1.5708
1745830148.245896067,0.0134788,4246,0.02,1.5708
1745830148.248396436,0.0145156,4261,0.02,1.5708
1745830148.250898674,0.0145156,4255,0.02,1.5708
1745830148.253395530,0.0145156,4275,0.02,1.5708
1745830148.255895108,0.0114051,4352,0.02,1.5708
1745830148.258387252,0.0114051,4321,0.02,1.5708
1745830148.260876048,0.0145156,4314,0.02,1.5708
1745830148.263414169,0.0165893,4321,0.02,1.5708
1745830148.265903342,0.0165893,4321,0.02,1.5708
1745830148.268396304,0.0114051,4385,0.02,1.5708
1745830148.270894525,0.012442,4386,0.02,1.5708
1745830148.273344906,0.0165893,4344,0.02,1.5708
1745830148.275881586,0.0186629,4357,0.02,1.5708
1745830148.278392043,0.0207366,4319,0.02,1.5708
1745830148.280878476,0.0207366,4319,0.02,1.5708
1745830148.283415755,0.0238471,4254,0.02,1.5708
1745830148.285878995,0.0238471,4272,0.02,1.5708
1745830148.288380097,0.0217734,4240,0.02,1.5708
1745830148.290896825,0.0217734,4242,0.02,1.5708
1745830148.293396841,0.0217734,4254,0.02,1.5708
1745830148.295887926,0.0217734,4254,0.02,1.5708
1745830148.298387857,0.0228102,4234,0.02,1.5708
1745830148.300878406,0.0228102,4234,0.02,1.5708
1745830148.303416291,0.0279944,4121,0.02,1.5708
1745830148.305895462,0.0279944,4148,0.02,1.5708
1745830148.308380797,0.0238471,4087,0.02,1.5708
1745830148.310883838,0.0238471,4087,0.02,1.5708
1745830148.313396173,0.0217734,4102,0.02,1.5708
1745830148.315890803,0.0217734,4102,0.02,1.5708
1745830148.318382878,0.0207366,4075,0.02,1.5708
1745830148.320900965,0.0165893,4125,0.02,1.5708
1745830148.323409299,0.0176261,4111,0.02,1.5708
1745830148.325896958,0.0176261,4141,0.02,1.5708
1745830148.328381969,0.0176261,4141,0.02,1.5708
1745830148.330900018,0.0196998,4126,0.02,1.5708
1745830148.333385497,0.0165893,4213,0.02,1.5708
1745830148.335893301,0.0134788,4256,0.02,1.5708
1745830148.338382095,0.0134788,4230,0.02,1.5708
1745830148.340898348,0.0145156,4230,0.02,1.5708
1745830148.343410262,0.0165893,4267,0.02,1.5708
1745830148.345878825,0.0165893,4267,0.02,1.5708
1745830148.348382194,0.0155524,4268,0.02,1.5708
1745830148.350898890,0.0165893,4312,0.02,1.5708
1745830148.353383633,0.0176261,4253,0.02,1.5708
1745830148.355895277,0.0176261,4313,0.02,1.5708
1745830148.358376548,0.0196998,4253,0.02,1.5708
1745830148.360895124,0.0217734,4265,0.02,1.5708
1745830148.363400845,0.0207366,4280,0.02,1.5708
1745830148.365882598,0.0207366,4280,0.02,1.5708
1745830148.368398983,0.0238471,4183,0.02,1.5708
1745830148.370877438,0.0238471,4183,0.02,1.5708
1745830148.373404035,0.0238471,4185,0.02,1.5708
1745830148.375890050,0.0228102,4183,0.02,1.5708
1745830148.378397689,0.0238471,4165,0.02,1.5708
1745830148.380877997,0.0259207,4149,0.02,1.5708
1745830148.383412856,0.0228102,4106,0.02,1.5708
1745830148.385886057,0.0228102,4085,0.02,1.5708
1745830148.388377833,0.0217734,4086,0.02,1.5708
1745830148.390891374,0.0217734,4129,0.02,1.5708
1745830148.393401614,0.0196998,4151,0.02,1.5708
1745830148.395880558,0.0186629,4118,0.02,1.5708
1745830148.398394731,0.0186629,4118,0.02,1.5708
1745830148.400878198,0.0176261,4143,0.02,1.5708
1745830148.403400792,0.0145156,4167,0.02,1.5708
1745830148.405893182,0.0145156,4167,0.02,1.5708
1745830148.408395940,0.0155524,4216,0.02,1.5708
1745830148.410895478,0.0155524,4216,0.02,1.5708
1745830148.413386530,0.0145156,4299,0.02,1.5708
1745830148.415887737,0.0145156,4297,0.02,1.5708
1745830148.418378197,0.0134788,4306,0.02,1.5708
1745830148.420904274,0.0145156,4382,0.02,1.5708
1745830148.423399592,0.0134788,4357,0.02,1.5708
1745830148.425888452,0.012442,4379,0.02,1.5708
1745830148.428377828,0.012442,4379,0.02,1.5708
1745830148.430904868,0.0134788,4404,0.02,1.5708
1745830148.433384229,0.0145156,4332,0.02,1.5708
1745830148.435881360,0.0165893,4394,0.02,1.5708
1745830148.438375503,0.0186629,4392,0.02,1.5708
1745830148.440901727,0.0196998,4365,0.02,1.5708
1745830148.443379291,0.0186629,4357,0.02,1.5708
1745830148.445875748,0.0186629,4357,0.02,1.5708
1745830148.448382526,0.0176261,4348,0.02,1.5708
1745830148.450894610,0.0186629,4347,0.02,1.5708
1745830148.453384843,0.0196998,4360,0.02,1.5708
1745830148.455876759,0.0196998,4357,0.02,1.5708
1745830148.458383372,0.0196998,4357,0.02,1.5708
1745830148.460890728,0.0176261,4372,0.02,1.5708
1745830148.463412430,0.0176261,4372,0.02,1.5708
1745830148.465889576,0.0165893,4384,0.02,1.5708
1745830148.468379186,0.0155524,4340,0.02,1.5708
1745830148.470887128,0.0155524,4389,0.02,1.5708
1745830148.473379787,0.0165893,4346,0.02,1.5708
1745830148.475887363,0.0155524,4370,0.02,1.5708
1745830148.478396889,0.0165893,4369,0.02,1.5708
1745830148.480897404,0.0145156,4381,0.02,1.5708
1745830148.483405067,0.0134788,4411,0.02,1.5708
1745830148.485881208,0.0103683,4484,0.02,1.5708
1745830148.488400861,0.0103683,4484,0.02,1.5708
1745830148.490895677,0.00829463,4549,0.02,1.5708
1745830148.493390060,0.00933146,4514,0.02,1.5708
1745830148.495890105,0.00933146,4514,0.02,1.5708
1745830148.498385320,0.0114051,4509,0.02,1.5708
1745830148.500896917,0.0134788,4579,0.02,1.5708
1745830148.503327844,0.0134788,4591,0.02,1.5708
1745830148.505898763,0.0134788,4564,0.02,1.5708
1745830148.508379116,0.0134788,4604,0.02,1.5708
1745830148.510877746,0.0134788,4604,0.02,1.5708
1745830148.513357278,0.0155524,4576,0.02,1.5708
1745830148.515802977,0.0155524,4594,0.02,1.5708
1745830148.518253971,0.0155524,4594,0.02,1.5708
1745830148.520878259,0.0165893,4570,0.02,1.5708
1745830148.523413443,0.0207366,4554,0.02,1.5708
1745830148.525903134,0.0207366,4554,0.02,1.5708
1745830148.528379146,0.0217734,4493,0.02,1.5708
1745830148.530879846,0.0217734,4493,0.02,1.5708
1745830148.533398722,0.0238471,4458,0.02,1.5708
1745830148.535884681,0.0238471,4448,0.02,1.5708
1745830148.538375946,0.0238471,4448,0.02,1.5708
1745830148.540888628,0.0207366,4471,0.02,1.5708
1745830148.543398173,0.0207366,4471,0.02,1.5708
1745830148.545897035,0.0259207,4336,0.02,1.5708
1745830148.548384823,0.0279944,4268,0.02,1.5708
1745830148.550875663,0.0290312,4282,0.02,1.5708
1745830148.553381670,0.0290312,4282,0.02,1.5708
1745830148.555884201,0.0238471,4313,0.02,1.5708
1745830148.558379986,0.0165893,4330,0.02,1.5708
1745830148.560897370,0.0155524,4329,0.02,1.5708
1745830148.563399587,0.0145156,4370,0.02,1.5708
1745830148.565877859,0.0145156,4370,0.02,1.5708
1745830148.568381418,0.0155524,4418,0.02,1.5708
1745830148.570897702,0.0165893,4399,0.02,1.5708
1745830148.573388802,0.0165893,4435,0.02,1.5708
1745830148.575878449,0.0165893,4389,0.02,1.5708
1745830148.578375254,0.0176261,4420,0.02,1.5708
1745830148.580879474,0.0176261,4420,0.02,1.5708
1745830148.583397305,0.0155524,4485,0.02,1.5708
1745830148.585889423,0.012442,4594,0.02,1.5708
1745830148.588379459,0.0103683,4492,0.02,1.5708
1745830148.590877942,0.0114051,4547,0.02,1.5708
1745830148.593391930,0.012442,4558,0.02,1.5708
1745830148.595874302,0.0155524,4562,0.02,1.5708
1745830148.598396746,0.0165893,4551,0.02,1.5708
1745830148.600876293,0.0165893,4551,0.02,1.5708
1745830148.603408537,0.0165893,4589,0.02,1.5708
1745830148.605891341,0.0186629,4540,0.02,1.5708
1745830148.608378828,0.0196998,4587,0.02,1.5708
1745830148.610895950,0.0207366,4534,0.02,1.5708
1745830148.613381364,0.0176261,4624,0.02,1.5708
1745830148.615872431,0.0165893,4623,0.02,1.5708
1745830148.618378176,0.0186629,4608,0.02,1.5708
1745830148.620892606,0.0186629,4608,0.02,1.5708
1745830148.623379719,0.0165893,4643,0.02,1.5708
1745830148.625892426,0.0217734,4580,0.02,1.5708
1745830148.628395110,0.0217734,4510,0.02,1.5708
1745830148.630876634,0.0217734,4510,0.02,1.5708
1745830148.633398969,0.0228102,4531,0.02,1.5708
1745830148.635890393,0.0217734,4540,0.02,1.5708
1745830148.638377187,0.0196998,4478,0.02,1.5708
1745830148.640900085,0.0196998,4478,0.02,1.5708
1745830148.643377096,0.0145156,4534,0.02,1.5708
1745830148.645893867,0.0114051,4582,0.02,1.5708
1745830148.648375190,0.0114051,4582,0.02,1.5708
1745830148.650897741,0.0134788,4571,0.02,1.5708
1745830148.653379266,0.0145156,4605,0.02,1.5708
1745830148.655889065,0.0114051,4697,0.02,1.5708
1745830148.658397348,0.00933146,4741,0.02,1.5708
1745830148.660894485,0.00933146,4723,0.02,1.5708
1745830148.663414335,0.0103683,4742,0.02,1.5708
1745830148.665883864,0.0103683,4738,0.02,1.5708
1745830148.668383586,0.0114051,4785,0.02,1.5708
1745830148.670886985,0.0114051,4796,0.02,1.5708
1745830148.673383966,0.0114051,4787,0.02,1.5708
1745830148.675898149,0.012442,4820,0.02,1.5708
1745830148.678384106,0.012442,4827,0.02,1.5708
1745830148.680868655,0.0114051,4850,0.02,1.5708
1745830148.683356915,0.0103683,4919,0.02,1.5708
1745830148.685902359,0.00933146,4910,0.02,1.5708
1745830148.688392357,0.0103683,4930,0.02,1.5708
1745830148.690757725,0.0103683,4930,0.02,1.5708
1745830148.693390761,0.012442,4907,0.02,1.5708
1745830148.695888961,0.0155524,4886,0.02,1.5708
1745830148.698378387,0.0165893,4889,0.02,1.5708
1745830148.700876093,0.0176261,4837,0.02,1.5708
1745830148.703415864,0.0186629,4885,0.02,1.5708
1745830148.705888591,0.0217734,4831,0.02,1.5708
1745830148.708391527,0.0217734,4827,0.02,1.5708
1745830148.710877533,0.0186629,4894,0.02,1.5708
1745830148.713400106,0.0165893,4868,0.02,1.5708
1745830148.715870311,0.0165893,4868,0.02,1.5708
1745830148.718375560,0.0155524,4914,0.02,1.5708
1745830148.720881711,0.0155524,4937,0.02,1.5708
1745830148.723420212,0.0155524,4937,0.02,1.5708
1745830148.725893091,0.0155524,4937,0.02,1.5708
1745830148.728377514,0.0155524,4900,0.02,1.5708
1745830148.730893115,0.0155524,4900,0.02,1.5708
1745830148.733397953,0.0196998,4835,0.02,1.5708
1745830148.735886137,0.0196998,4835,0.02,1.5708
1745830148.738377105,0.0196998,4824,0.02,1.5708
1745830148.740901099,0.0165893,4840,0.02,1.5708
1745830148.743374577,0.0155524,4888,0.02,1.5708
1745830148.745867695,0.00829463,4975,0.02,1.5708
1745830148.748378845,0.00829463,4975,0.02,1.5708
1745830148.750898540,0.00933146,4932,0.02,1.5708
1745830148.753391858,0.00933146,4966,0.02,1.5708
1745830148.755874774,0.0145156,4968,0.02,1.5708
1745830148.758375020,0.0145156,4968,0.02,1.5708
1745830148.760900004,0.0145156,5010,0.02,1.5708
1745830148.763410573,0.012442,4991,0.02,1.5708
1745830148.765883799,0.0114051,5047,0.02,1.5708
1745830148.768397950,0.0103683,5090,0.02,1.5708
1745830148.770895074,0.00933146,5109,0.02,1.5708
1745830148.773375108,0.00933146,5109,0.02,1.5708
1745830148.775894809,0.0103683,5111,0.02,1.5708
1745830148.778381547,0.012442,5115,0.02,1.5708
1745830148.780904667,0.0134788,5133,0.02,1.5708
1745830148.783399983,0.0134788,5133,0.02,1.5708
1745830148.785901517,0.0165893,5111,0.02,1.5708
1745830148.788393765,0.0176261,5103,0.02,1.5708
1745830148.790880346,0.0176261,5103,0.02,1.5708
1745830148.793397105,0.0186629,5059,0.02,1.5708
1745830148.795893724,0.0186629,5059,0.02,1.5708
1745830148.798382752,0.0165893,5105,0.02,1.5708
1745830148.800879059,0.0165893,5044,0.02,1.5708
1745830148.803379227,0.0165893,5044,0.02,1.5708
1745830148.805907123,0.0217734,5031,0.02,1.5708
1745830148.808382823,0.0238471,4979,0.02,1.5708
1745830148.810896947,0.0238471,4979,0.02,1.5708
1745830148.813388118,0.0238471,4996,0.02,1.5708
1745830148.815881576,0.0238471,4996,0.02,1.5708
1745830148.818376163,0.0217734,4951,0.02,1.5708
1745830148.820880583,0.0217734,4951,0.02,1.5708
1745830148.823424327,0.0228102,4934,0.02,1.5708
1745830148.825907725,0.0217734,4909,0.02,1.5708
1745830148.828379025,0.0217734,4833,0.02,1.5708
1745830148.830894570,0.0217734,4833,0.02,1.5708
1745830148.833395301,0.0207366,4862,0.02,1.5708
1745830148.835891282,0.0207366,4862,0.02,1.5708
1745830148.838394336,0.0176261,4860,0.02,1.5708
1745830148.840896579,0.0176261,4860,0.02,1.5708
1745830148.843380230,0.0145156,4943,0.02,1.5708
1745830148.845881643,0.0155524,4943,0.02,1.5708
1745830148.848392656,0.0165893,4992,0.02,1.5708
1745830148.850899006,0.0155524,4979,0.02,1.5708
1745830148.853395152,0.0155524,5001,0.02,1.5708
1745830148.855889166,0.0165893,4977,0.02,1.5708
1745830148.858377557,0.0165893,4977,0.02,1.5708
1745830148.860898216,0.0165893,4982,0.02,1.5708
1745830148.863378082,0.0186629,4954,0.02,1.5708
1745830148.865893733,0.0196998,5016,0.02,1.5708
1745830148.868394672,0.0186629,5013,0.02,1.5708
1745830148.870896174,0.0186629,5013,0.02,1.5708
1745830148.873376136,0.0176261,5003,0.02,1.5708
1745830148.875884283,0.0176261,4966,0.02,1.5708
1745830148.878398770,0.0217734,5009,0.02,1.5708
1745830148.880888562,0.0217734,4997,0.02,1.5708
1745830148.883398011,0.0207366,4993,0.02,1.5708
1745830148.885893620,0.0207366,5018,0.02,1.5708
1745830148.888381073,0.0207366,5018,0.02,1.5708
1745830148.890849851,0.0217734,4988,0.02,1.5708
1745830148.893394164,0.0217734,4962,0.02,1.5708
1745830148.895874506,0.0217734,4953,0.02,1.5708
1745830148.898390076,0.0269576,4865,0.02,1.5708
1745830148.900889172,0.0269576,4865,0.02,1.5708
1745830148.903412044,0.0217734,4860,0.02,1.5708
1745830148.905882204,0.0217734,4904,0.02,1.5708
1745830148.908381859,0.0217734,4904,0.02,1.5708
1745830148.910888117,0.0134788,4970,0.02,1.5708
1745830148.913387334,0.0134788,4970,0.02,1.5708
1745830148.915886377,0.0134788,4970,0.02,1.5708
1745830148.918391501,0.0165893,4980,0.02,1.5708
1745830148.920895741,0.0165893,4952,0.02,1.5708
1745830148.923376112,0.0165893,4952,0.02,1.5708
1745830148.925894484,0.0165893,4952,0.02,1.5708
1745830148.928385098,0.0155524,5041,0.02,1.5708
1745830148.930898185,0.0134788,5069,0.02,1.5708
1745830148.933386662,0.0134788,5074,0.02,1.5708
1745830148.935887607,0.0134788,5074,0.02,1.5708
1745830148.938385912,0.0145156,5104,0.02,1.5708
1745830148.940896783,0.0145156,5104,0.02,1.5708
1745830148.943402064,0.0145156,5104,0.02,1.5708
1745830148.945897272,0.0145156,5162,0.02,1.5708
1745830148.948397853,0.0155524,5137,0.02,1.5708
1745830148.950893412,0.0155524,5137,0.02,1.5708
1745830148.953383240,0.0186629,5066,0.02,1.5708
1745830148.955884138,0.0207366,5090,0.02,1.5708
1745830148.958379042,0.0207366,5090,0.02,1.5708
1745830148.960882587,0.0217734,5046,0.02,1.5708
1745830148.963380015,0.0207366,5097,0.02,1.5708
1745830148.965883720,0.0207366,5097,0.02,1.5708
1745830148.968388751,0.0145156,5138,0.02,1.5708
1745830148.970901309,0.0165893,5076,0.02,1.5708
1745830148.973382763,0.0217734,5040,0.02,1.5708
1745830148.975886420,0.0269576,4994,0.02,1.5708
1745830148.978380071,0.0290312,4952,0.02,1.5708
1745830148.980890024,0.0248839,5067,0.02,1.5708
1745830148.983321538,0.0248839,5067,0.02,1.5708
1745830148.985895212,0.012442,5102,0.02,1.5708
1745830148.988385654,0.0134788,5049,0.02,1.5708
1745830148.990881567,0.0134788,5049,0.02,1.5708
1745830148.993379232,0.0186629,5039,0.02,1.5708
1745830148.995870406,0.0207366,5003,0.02,1.5708
1745830148.998380835,0.0217734,4938,0.02,1.5708
1745830149.000887038,0.0207366,5017,0.02,1.5708
1745830149.003414410,0.0196998,4979,0.02,1.5708
1745830149.005882526,0.0176261,5012,0.02,1.5708
1745830149.008403295,0.0176261,5011,0.02,1.5708
1745830149.010885781,0.0176261,5059,0.02,1.5708
1745830149.013394907,0.0165893,5052,0.02,1.5708
1745830149.015873920,0.0155524,5029,0.02,1.5708
1745830149.018392110,0.0176261,5050,0.02,1.5708
1745830149.020888220,0.0196998,5009,0.02,1.5708
1745830149.023378523,0.0196998,5009,0.02,1.5708
1745830149.025888873,0.0217734,5043,0.02,1.5708
1745830149.028400814,0.0259207,4919,0.02,1.5708
1745830149.030878144,0.0269576,4947,0.02,1.5708
1745830149.033394019,0.0269576,4947,0.02,1.5708
1745830149.035893642,0.0228102,4928,0.02,1.5708
