Time,vel,cur,tar_vel
1740043090.291812188,0.0155524,0,0.0145156
1740043090.295577497,0.0155524,0,0.0145156
1740043090.299143466,0.0155524,0,0.0145156
1740043090.302743982,0.0155524,0,0.0145156
1740043090.306340996,0.0155524,0,0.0145156
1740043090.309955016,0.0155524,0,0.0145156
1740043090.313542752,0.0155524,0,0.0145156
1740043090.317152887,0.0155524,0,0.0145156
1740043090.320757278,0.0155524,0,0.0145156
1740043090.324343537,0.0155524,0,0.0145156
1740043090.327947743,0.0155524,0,0.0145156
1740043090.331545872,0.0155524,0,0.0145156
1740043090.335143250,0.0155524,0,0.0145156
1740043090.338748656,0.0155524,0,0.0145156
1740043090.342360707,0.0155524,0,0.0145156
1740043090.345944002,0.0155524,0,0.0145156
1740043090.349552190,0.0155524,0,0.0145156
1740043090.353144338,0.0155524,0,0.0145156
1740043090.356759569,0.0155524,0,0.0145156
1740043090.360347252,0.0155524,0,0.0145156
1740043090.363943295,0.0155524,0,0.0145156
1740043090.367558826,0.0155524,0,0.0145156
1740043090.371158143,0.0155524,0,0.0145156
1740043090.374757274,0.0155524,0,0.0145156
1740043090.378356198,0.0155524,0,0.0145156
1740043090.381946868,0.0155524,0,0.0145156
1740043090.385555981,0.0155524,0,0.0145156
1740043090.389158424,0.0155524,0,0.0145156
1740043090.392733783,0.0155524,0,0.0145156
1740043090.396349522,0.0155524,0,0.0145156
1740043090.399947512,0.0155524,0,0.0145156
1740043090.403542806,0.0155524,0,0.0145156
1740043090.407159255,0.0155524,0,0.0145156
1740043090.410762045,0.0155524,0,0.0145156
1740043090.414230176,0.0155524,0,0.0145156
1740043090.417808374,0.0155524,0,0.0145156
1740043090.421416262,0.0155524,0,0.0145156
1740043090.425012811,0.0155524,0,0.0145156
1740043090.428616147,0.0155524,0,0.0145156
1740043090.432212199,0.0155524,0,0.0145156
1740043090.435819360,0.0155524,0,0.0145156
1740043090.439411526,0.0155524,0,0.0145156
1740043090.443019844,0.0155524,0,0.0145156
1740043090.446621444,0.0155524,0,0.0145156
1740043090.450230548,0.0155524,0,0.0145156
1740043090.453815092,0.0155524,0,0.0145156
1740043090.457414156,0.0155524,0,0.0145156
1740043090.461024129,0.0155524,0,0.0145156
1740043090.464617396,0.0155524,0,0.0145156
1740043090.468218478,0.0155524,0,0.0145156
1740043090.471811478,0.0155524,0,0.0145156
1740043090.475421717,0.0155524,0,0.0145156
1740043090.479011037,0.0155524,0,0.0145156
1740043090.482617683,0.0155524,0,0.0145156
1740043090.486210537,0.0155524,0,0.0145156
1740043090.489804978,0.0155524,0,0.0145156
1740043090.493424767,0.0155524,0,0.0145156
1740043090.497026957,0.0155524,0,0.0145156
1740043090.500635233,0.0155524,0,0.0145156
1740043090.504220521,0.0155524,0,0.0145156
1740043090.507821089,0.0155524,0,0.0145156
1740043090.511481816,0.0155524,0,0.0145156
1740043090.515025937,0.0155524,0,0.0145156
1740043090.518606789,0.0155524,0,0.0145156
1740043090.522243606,0.0155524,0,0.0145156
1740043090.525822140,0.0155524,0,0.0145156
1740043090.529413647,0.0155524,0,0.0145156
1740043090.533014254,0.0155524,0,0.0145156
1740043090.536610946,0.0155524,0,0.0145156
1740043090.540214178,0.0155524,0,0.0145156
1740043090.543799011,0.0155524,0,0.0145156
1740043090.547414326,0.0155524,0,0.0145156
1740043090.551024195,0.0155524,0,0.0145156
1740043090.554614976,0.0155524,0,0.0145156
1740043090.558213721,0.0155524,0,0.0145156
1740043090.561804412,0.0155524,0,0.0145156
1740043090.565411570,0.0155524,0,0.0145156
1740043090.569017011,0.0155524,0,0.0145156
1740043090.572609844,0.0155524,0,0.0145156
1740043090.576215333,0.0155524,0,0.0145156
1740043090.579816051,0.0155524,0,0.0145156
1740043090.583408363,0.0155524,0,0.0145156
1740043090.587005982,0.0155524,0,0.0145156
1740043090.590607238,0.0155524,0,0.0145156
1740043090.594210456,0.0155524,0,0.0145156
1740043090.597812730,0.0155524,0,0.0145156
1740043090.601409512,0.0155524,0,0.0145156
1740043090.605010972,0.0155524,0,0.0145156
1740043090.608607063,0.0155524,0,0.0145156
1740043090.612211421,0.0155524,0,0.0145156
1740043090.615809527,0.0155524,0,0.0145156
1740043090.619405782,0.0155524,0,0.0145156
1740043090.623009371,0.0155524,0,0.0145156
1740043090.626609755,0.0155524,0,0.0145156
1740043090.630208051,0.0155524,0,0.0145156
1740043090.633799427,0.0155524,0,0.0145156
1740043090.637408242,0.0155524,0,0.0145156
1740043090.641008665,0.0155524,0,0.0145156
1740043090.644609839,0.0155524,0,0.0145156
1740043090.648215123,0.0155524,0,0.0145156
1740043090.651929263,0.0155524,0,0.0145156
1740043090.655425890,0.0155524,0,0.0145156
1740043090.659015164,0.0155524,0,0.0145156
1740043090.662755861,0.0155524,0,0.0145156
1740043090.666361986,0.0155524,0,0.0145156
1740043090.669947946,0.0155524,0,0.0145156
1740043090.673559318,0.0155524,0,0.0145156
1740043090.677018779,0.0155524,0,0.0145156
1740043090.680613630,0.0155524,0,0.0145156
1740043090.684209662,0.0155524,0,0.0145156
1740043090.687815419,0.0155524,0,0.0145156
1740043090.691411631,0.0155524,0,0.0145156
1740043090.695027033,0.0155524,0,0.0145156
1740043090.698617800,0.0155524,0,0.0145156
1740043090.702210650,0.0155524,0,0.0145156
1740043090.705809014,0.0155524,0,0.0145156
1740043090.709409538,0.0155524,0,0.0145156
1740043090.713016226,0.0155524,0,0.0145156
1740043090.716606812,0.0155524,0,0.0145156
1740043090.720205927,0.0155524,0,0.0145156
1740043090.723805361,0.0155524,0,0.0145156
1740043090.727414962,0.0155524,0,0.0145156
1740043090.731007319,0.0155524,0,0.0145156
1740043090.734608909,0.0155524,0,0.0145156
1740043090.738201495,0.0155524,0,0.0145156
1740043090.741812350,0.0155524,0,0.0145156
1740043090.745409385,0.0155524,0,0.0145156
1740043090.749010944,0.0155524,0,0.0145156
1740043090.752609902,0.0155524,0,0.0145156
1740043090.756254041,0.0155524,0,0.0145156
1740043090.759816803,0.0155524,0,0.0145156
1740043090.763417320,0.0155524,0,0.0145156
1740043090.767008316,0.0155524,0,0.0145156
1740043090.770609769,0.0155524,0,0.0145156
1740043090.774210578,0.0155524,0,0.0145156
1740043090.777804681,0.0155524,0,0.0145156
1740043090.781412831,0.0155524,0,0.0145156
1740043090.785013318,0.0155524,0,0.0145156
1740043090.788607342,0.0155524,0,0.0145156
1740043090.792209549,0.0155524,0,0.0145156
1740043090.795811286,0.0155524,0,0.0145156
1740043090.799420116,0.0155524,0,0.0145156
1740043090.803010629,0.0155524,0,0.0145156
1740043090.806610231,0.0155524,0,0.0145156
1740043090.810208167,0.0155524,0,0.0145156
1740043090.813818947,0.0155524,0,0.0145156
1740043090.817413525,0.0155524,0,0.0145156
1740043090.821011826,0.0155524,0,0.0145156
1740043090.824609638,0.0155524,0,0.0145156
1740043090.828209792,0.0155524,0,0.0145156
1740043090.831807640,0.0155524,0,0.0145156
1740043090.835413009,0.0155524,0,0.0145156
1740043090.839028846,0.0155524,0,0.0145156
1740043090.842612157,0.0155524,0,0.0145156
1740043090.846215879,0.0155524,0,0.0145156
1740043090.849809977,0.0155524,0,0.0145156
1740043090.853410242,0.0155524,0,0.0145156
1740043090.857007578,0.0155524,0,0.0145156
1740043090.860583030,0.0155524,0,0.0145156
1740043090.864207542,0.0155524,0,0.0145156
1740043090.867825508,0.0155524,0,0.0145156
1740043090.871425046,0.0155524,0,0.0145156
1740043090.875019210,0.0155524,0,0.0145156
1740043090.878613229,0.0155524,0,0.0145156
1740043090.882215540,0.0155524,0,0.0145156
1740043090.885813362,0.0155524,0,0.0145156
1740043090.889410009,0.0155524,0,0.0145156
1740043090.893009358,0.0155524,0,0.0145156
1740043090.896609254,0.0155524,0,0.0145156
1740043090.900209767,0.0155524,0,0.0145156
1740043090.903810710,0.0155524,0,0.0145156
1740043090.907408943,0.0155524,0,0.0145156
1740043090.911011139,0.0155524,0,0.0145156
1740043090.914608642,0.0155524,0,0.0145156
1740043090.918207612,0.0155524,0,0.0145156
1740043090.921809007,0.0155524,0,0.0145156
1740043090.925408134,0.0155524,0,0.0145156
1740043090.929010054,0.0155524,0,0.0145156
1740043090.932610000,0.0155524,0,0.0145156
1740043090.936208598,0.0155524,0,0.0145156
1740043090.939812729,0.0155524,0,0.0145156
1740043090.943410489,0.0155524,0,0.0145156
1740043090.947010945,0.0155524,0,0.0145156
1740043090.950610066,0.0155524,0,0.0145156
1740043090.954209873,0.0155524,0,0.0145156
1740043090.957810559,0.0155524,0,0.0145156
1740043090.961406788,0.0155524,0,0.0145156
1740043090.965013677,0.0155524,0,0.0145156
1740043090.968609369,0.0155524,0,0.0145156
1740043090.972209422,0.0155524,0,0.0145156
1740043090.975811349,0.0155524,0,0.0145156
1740043090.979410034,0.0155524,0,0.0145156
1740043090.983008169,0.0155524,0,0.0145156
1740043090.986608763,0.0155524,0,0.0145156
1740043090.990209456,0.0155524,0,0.0145156
1740043090.993810372,0.0155524,0,0.0145156
1740043090.997413037,0.0155524,0,0.0145156
1740043091.001010034,0.0155524,0,0.0145156
1740043091.004607854,0.0155524,0,0.0145156
1740043091.008207768,0.0155524,0,0.0145156
1740043091.011812823,0.0155524,0,0.0145156
1740043091.015411833,0.0155524,0,0.0145156
1740043091.019009438,0.0155524,0,0.0145156
1740043091.022610655,0.0155524,0,0.0145156
1740043091.026211839,0.0155524,0,0.0145156
1740043091.029813529,0.0155524,0,0.0145156
1740043091.033410979,0.0155524,0,0.0145156
1740043091.037008740,0.0155524,0,0.0145156
1740043091.040608755,0.0155524,0,0.0145156
1740043091.044208995,0.0155524,0,0.0145156
1740043091.047809207,0.0155524,0,0.0145156
1740043091.051413302,0.0155524,0,0.0145156
1740043091.055009558,0.0155524,0,0.0145156
1740043091.058610489,0.0155524,0,0.0145156
1740043091.062208894,0.0155524,0,0.0145156
1740043091.065826876,0.0155524,0,0.0145156
1740043091.069414307,0.0155524,0,0.0145156
1740043091.073009593,0.0155524,0,0.0145156
1740043091.076614174,0.0155524,0,0.0145156
1740043091.080212632,0.0155524,0,0.0145156
1740043091.083812279,0.0155524,0,0.0145156
1740043091.087412987,0.0155524,0,0.0145156
1740043091.091009664,0.0155524,0,0.0145156
1740043091.094610151,0.0155524,0,0.0145156
1740043091.098212514,0.0155524,0,0.0145156
1740043091.101816005,0.0155524,0,0.0145156
1740043091.105412325,0.0155524,0,0.0145156
1740043091.109012050,0.0155524,0,0.0145156
1740043091.112611158,0.0155524,0,0.0145156
1740043091.116209014,0.0155524,0,0.0145156
1740043091.119810785,0.0155524,0,0.0145156
1740043091.123411618,0.0155524,0,0.0145156
1740043091.127009809,0.0155524,0,0.0145156
1740043091.130609375,0.0155524,0,0.0145156
1740043091.134210530,0.0155524,0,0.0145156
1740043091.137809687,0.0155524,0,0.0145156
1740043091.141412857,0.0155524,0,0.0145156
1740043091.145020483,0.0155524,0,0.0145156
1740043091.148706857,0.0155524,0,0.0145156
1740043091.152227030,0.0155524,0,0.0145156
1740043091.155813205,0.0155524,0,0.0145156
1740043091.159405301,0.0155524,0,0.0145156
1740043091.163019949,0.0155524,0,0.0145156
1740043091.166626177,0.0155524,0,0.0145156
1740043091.170212445,0.0155524,0,0.0145156
1740043091.173812306,0.0155524,0,0.0145156
1740043091.177411631,0.0155524,0,0.0145156
1740043091.181009915,0.0155524,0,0.0145156
1740043091.184611608,0.0155524,0,0.0145156
1740043091.188200370,0.0155524,0,0.0145156
1740043091.191804987,0.0155524,0,0.0145156
1740043091.195411278,0.0155524,0,0.0145156
1740043091.199013000,0.0155524,0,0.0145156
1740043091.202612910,0.0155524,0,0.0145156
1740043091.206228694,0.0155524,0,0.0145156
1740043091.209812261,0.0155524,0,0.0145156
1740043091.213420069,0.0155524,0,0.0145156
1740043091.217015135,0.0155524,0,0.0145156
1740043091.220611697,0.0155524,0,0.0145156
1740043091.224211177,0.0155524,0,0.0145156
1740043091.227806738,0.0155524,0,0.0145156
1740043091.231412262,0.0155524,0,0.0145156
1740043091.235011356,0.0155524,0,0.0145156
1740043091.238605861,0.0155524,0,0.0145156
1740043091.242210339,0.0155524,0,0.0145156
1740043091.245811210,0.0155524,0,0.0145156
1740043091.249405999,0.0155524,0,0.0145156
1740043091.253008911,0.0155524,0,0.0145156
1740043091.256610544,0.0155524,0,0.0145156
1740043091.260208281,0.0155524,0,0.0145156
1740043091.263820371,0.0155524,0,0.0145156
1740043091.267421324,0.0155524,0,0.0145156
1740043091.271016793,0.0155524,0,0.0145156
1740043091.274612736,0.0155524,0,0.0145156
1740043091.278208132,0.0155524,0,0.0145156
1740043091.281810438,0.0155524,0,0.0145156
1740043091.285408733,0.0155524,0,0.0145156
1740043091.289009989,0.0155524,0,0.0145156
1740043091.292608114,0.0155524,0,0.0145156
1740043091.296210363,0.0155524,0,0.0145156
1740043091.299822015,0.0155524,0,0.0145156
1740043091.303414353,0.0155524,0,0.0145156
1740043091.307009988,0.0155524,0,0.0145156
1740043091.310611035,0.0155524,0,0.0145156
1740043091.314207214,0.0155524,0,0.0145156
1740043091.317806144,0.0155524,0,0.0145156
1740043091.321408409,0.0155524,0,0.0145156
1740043091.325000238,0.0155524,0,0.0145156
1740043091.328605030,0.0155524,0,0.0145156
1740043091.332196969,0.0155524,0,0.0145156
1740043091.335811798,0.0155524,0,0.0145156
1740043091.339407866,0.0155524,0,0.0145156
1740043091.343009665,0.0155524,0,0.0145156
1740043091.346614025,0.0155524,0,0.0145156
1740043091.350201162,0.0155524,0,0.0145156
1740043091.353807961,0.0155524,0,0.0145156
1740043091.357417157,0.0155524,0,0.0145156
1740043091.361011806,0.0155524,0,0.0145156
1740043091.364609178,0.0155524,0,0.0145156
1740043091.368215026,0.0155524,0,0.0145156
1740043091.371809228,0.0155524,0,0.0145156
1740043091.375588756,0.0155524,0,0.0145156
1740043091.379155290,0.0155524,0,0.0145156
1740043091.382761741,0.0155524,0,0.0145156
1740043091.386345027,0.0155524,0,0.0145156
1740043091.389956807,0.0155524,0,0.0145156
1740043091.393545260,0.0155524,0,0.0145156
1740043091.397135699,0.0155524,0,0.0145156
1740043091.400771012,0.0155524,0,0.0145156
1740043091.404366606,0.0155524,0,0.0145156
1740043091.407961302,0.0155524,0,0.0145156
1740043091.411564105,0.0155524,0,0.0145156
1740043091.415143933,0.0155524,0,0.0145156
1740043091.418736001,0.0155524,0,0.0145156
1740043091.422288893,0.0155524,0,0.0145156
1740043091.425817460,0.0155524,0,0.0145156
1740043091.429412867,0.0155524,0,0.0145156
1740043091.433010087,0.0155524,0,0.0145156
1740043091.436611380,0.0155524,0,0.0145156
1740043091.440217174,0.0155524,0,0.0145156
1740043091.443806632,0.0155524,0,0.0145156
1740043091.447410334,0.0155524,0,0.0145156
1740043091.451012695,0.0155524,0,0.0145156
1740043091.454601581,0.0155524,0,0.0145156
1740043091.458212335,0.0155524,0,0.0145156
1740043091.461811420,0.0155524,0,0.0145156
1740043091.465412407,0.0155524,0,0.0145156
1740043091.469016048,0.0155524,0,0.0145156
1740043091.472609332,0.0155524,0,0.0145156
1740043091.476212390,0.0155524,0,0.0145156
1740043091.479810029,0.0155524,0,0.0145156
1740043091.483410319,0.0155524,0,0.0145156
1740043091.487009186,0.0155524,0,0.0145156
1740043091.490612473,0.0155524,0,0.0145156
1740043091.494238975,0.0155524,0,0.0145156
1740043091.497837624,0.0155524,0,0.0145156
1740043091.501416116,0.0155524,0,0.0145156
1740043091.505011276,0.0155524,0,0.0145156
1740043091.508611556,0.0155524,0,0.0145156
1740043091.512210299,0.0155524,0,0.0145156
1740043091.515810961,0.0155524,0,0.0145156
1740043091.519401669,0.0155524,0,0.0145156
1740043091.523008820,0.0155524,0,0.0145156
1740043091.526610208,0.0155524,0,0.0145156
1740043091.530209789,0.0155524,0,0.0145156
1740043091.533809733,0.0155524,0,0.0145156
1740043091.537421938,0.0155524,0,0.0145156
1740043091.541011630,0.0155524,0,0.0145156
1740043091.544607061,0.0155524,0,0.0145156
1740043091.548211744,0.0155524,0,0.0145156
1740043091.551815470,0.0155524,0,0.0145156
1740043091.555408218,0.0155524,0,0.0145156
1740043091.559009217,0.0155524,0,0.0145156
1740043091.562609538,0.0155524,0,0.0145156
1740043091.566209893,0.0155524,0,0.0145156
1740043091.569808931,0.0155524,0,0.0145156
1740043091.573408986,0.0155524,0,0.0145156
1740043091.577008891,0.0155524,0,0.0145156
1740043091.580624384,0.0155524,0,0.0145156
1740043091.584248164,0.0155524,0,0.0145156
1740043091.587819577,0.0155524,0,0.0145156
1740043091.591438286,0.0155524,0,0.0145156
1740043091.595014551,0.0155524,0,0.0145156
1740043091.598657402,0.0155524,0,0.0145156
1740043091.602217404,0.0155524,0,0.0145156
1740043091.605823473,0.0155524,0,0.0145156
1740043091.609415675,0.0155524,0,0.0145156
1740043091.613128628,0.0155524,0,0.0145156
1740043091.616703489,0.0155524,0,0.0145156
1740043091.620226465,0.0155524,0,0.0145156
1740043091.623813874,0.0155524,0,0.0145156
1740043091.627413754,0.0155524,0,0.0145156
1740043091.631038513,0.0155524,0,0.0145156
1740043091.634619299,0.0155524,0,0.0145156
1740043091.638223619,0.0155524,0,0.0145156
1740043091.641816154,0.0155524,0,0.0145156
1740043091.645434031,0.0155524,0,0.0145156
1740043091.649094184,0.0155524,0,0.0145156
1740043091.652645433,0.0155524,0,0.0145156
1740043091.656214832,0.0155524,0,0.0145156
1740043091.659806174,0.0155524,0,0.0145156
1740043091.663430319,0.0155524,0,0.0145156
1740043091.667025281,0.0155524,0,0.0145156
1740043091.670613765,0.0155524,0,0.0145156
1740043091.674214162,0.0155524,0,0.0145156
1740043091.677825628,0.0155524,0,0.0145156
1740043091.681424211,0.0155524,0,0.0145156
1740043091.685013880,0.0155524,0,0.0145156
1740043091.688609375,0.0155524,0,0.0145156
1740043091.692214891,0.0155524,0,0.0145156
1740043091.695820404,0.0155524,0,0.0145156
1740043091.699414838,0.0155524,0,0.0145156
1740043091.703012904,0.0155524,0,0.0145156
1740043091.706609700,0.0155524,0,0.0145156
1740043091.710200759,0.0155524,0,0.0145156
1740043091.713809540,0.0155524,0,0.0145156
1740043091.717411955,0.0155524,0,0.0145156
1740043091.721000334,0.0155524,0,0.0145156
1740043091.724610377,0.0155524,0,0.0145156
1740043091.728216452,0.0155524,0,0.0145156
1740043091.731817958,0.0155524,0,0.0145156
1740043091.735404469,0.0155524,0,0.0145156
1740043091.739011541,0.0155524,0,0.0145156
1740043091.742609561,0.0155524,0,0.0145156
1740043091.746231411,0.0155524,0,0.0145156
1740043091.749811157,0.0155524,0,0.0145156
1740043091.753409832,0.0155524,0,0.0145156
1740043091.757013720,0.0155524,0,0.0145156
1740043091.760608407,0.0155524,0,0.0145156
1740043091.764224124,0.0155524,0,0.0145156
1740043091.767816804,0.0155524,0,0.0145156
1740043091.771412791,0.0155524,0,0.0145156
1740043091.775007965,0.0155524,0,0.0145156
1740043091.778621120,0.0155524,0,0.0145156
1740043091.782208977,0.0155524,0,0.0145156
1740043091.785811517,0.0155524,0,0.0145156
1740043091.789411242,0.0155524,0,0.0145156
1740043091.793011293,0.0155524,0,0.0145156
1740043091.796626945,0.0155524,0,0.0145156
1740043091.800228355,0.0155524,0,0.0145156
1740043091.803807670,0.0155524,0,0.0145156
1740043091.807410177,0.0155524,0,0.0145156
1740043091.811017799,0.0155524,0,0.0145156
1740043091.814614642,0.0155524,0,0.0145156
1740043091.818212092,0.0155524,0,0.0145156
1740043091.821808008,0.0155524,0,0.0145156
1740043091.825413530,0.0155524,0,0.0145156
1740043091.829004903,0.0155524,0,0.0145156
1740043091.832632882,0.0155524,0,0.0145156
1740043091.836209641,0.0155524,0,0.0145156
1740043091.839806553,0.0155524,0,0.0145156
1740043091.843414903,0.0155524,0,0.0145156
1740043091.847017219,0.0155524,0,0.0145156
1740043091.850618440,0.0155524,0,0.0145156
1740043091.854208510,0.0155524,0,0.0145156
1740043091.857816204,0.0155524,0,0.0145156
1740043091.861411836,0.0155524,0,0.0145156
1740043091.865038800,0.0155524,0,0.0145156
1740043091.868789509,0.0155524,0,0.0145156
1740043091.872355877,0.0155524,0,0.0145156
1740043091.875954765,0.0155524,0,0.0145156
1740043091.879497726,0.0155524,0,0.0145156
1740043091.883104549,0.0155524,0,0.0145156
1740043091.886629036,0.0155524,0,0.0145156
1740043091.890212893,0.0155524,0,0.0145156
1740043091.893827542,0.0155524,0,0.0145156
1740043091.897514320,0.0155524,0,0.0145156
1740043091.901075428,0.0155524,0,0.0145156
1740043091.904669020,0.0155524,0,0.0145156
1740043091.908223713,0.0155524,0,0.0145156
1740043091.911808101,0.0155524,0,0.0145156
1740043091.915411014,0.0155524,0,0.0145156
1740043091.919004978,0.0155524,0,0.0145156
1740043091.922625613,0.0155524,0,0.0145156
1740043091.926353028,0.0155524,0,0.0145156
1740043091.929900810,0.0155524,0,0.0145156
1740043091.933479096,0.0155524,0,0.0145156
1740043091.937106929,0.0155524,0,0.0145156
1740043091.940773507,0.0155524,0,0.0145156
1740043091.944330008,0.0155524,0,0.0145156
1740043091.947860406,0.0155524,0,0.0145156
1740043091.951473756,0.0155524,0,0.0145156
1740043091.955103591,0.0155524,0,0.0145156
1740043091.958757723,0.0155524,0,0.0145156
1740043091.962228015,0.0155524,0,0.0145156
1740043091.965835317,0.0155524,0,0.0145156
1740043091.969443352,0.0155524,0,0.0145156
1740043091.973020610,0.0155524,0,0.0145156
1740043091.976611202,0.0155524,0,0.0145156
1740043091.980238756,0.0155524,0,0.0145156
1740043091.983827514,0.0155524,0,0.0145156
1740043091.987406955,0.0155524,0,0.0145156
1740043091.991027821,0.0155524,0,0.0145156
1740043091.994627092,0.0155524,0,0.0145156
1740043091.998254232,0.0155524,0,0.0145156
1740043092.001823834,0.0155524,0,0.0145156
1740043092.005435915,0.0155524,0,0.0145156
1740043092.009011676,0.0155524,0,0.0145156
1740043092.012677394,0.0155524,0,0.0145156
1740043092.016249124,0.0155524,0,0.0145156
1740043092.019839951,0.0155524,0,0.0145156
1740043092.023432058,0.0155524,0,0.0145156
1740043092.027015519,0.0155524,0,0.0145156
1740043092.030645934,0.0155524,0,0.0145156
1740043092.034220611,0.0155524,0,0.0145156
1740043092.037820265,0.0155524,0,0.0145156
1740043092.041413925,0.0155524,0,0.0145156
1740043092.045022539,0.0155524,0,0.0145156
1740043092.048610372,0.0155524,0,0.0145156
1740043092.052216561,0.0155524,0,0.0145156
1740043092.055863523,0.0155524,0,0.0145156
1740043092.059407340,0.0155524,0,0.0145156
1740043092.063032959,0.0155524,0,0.0145156
1740043092.066640194,0.0155524,0,0.0145156
1740043092.070201989,0.0155524,0,0.0145156
1740043092.073827157,0.0155524,0,0.0145156
1740043092.077412338,0.0155524,0,0.0145156
1740043092.081048648,0.0155524,0,0.0145156
1740043092.084633637,0.0155524,0,0.0145156
1740043092.088218032,0.0155524,0,0.0145156
1740043092.091812247,0.0155524,0,0.0145156
1740043092.095453719,0.0155524,0,0.0145156
1740043092.099026184,0.0155524,0,0.0145156
1740043092.102614700,0.0155524,0,0.0145156
1740043092.106216726,0.0155524,0,0.0145156
1740043092.109818201,0.0155524,0,0.0145156
1740043092.113435648,0.0155524,0,0.0145156
1740043092.117030843,0.0155524,0,0.0145156
1740043092.120627144,0.0155524,0,0.0145156
1740043092.124211589,0.0155524,0,0.0145156
1740043092.127822959,0.0155524,0,0.0145156
1740043092.131429678,0.0155524,0,0.0145156
1740043092.135021540,0.0155524,0,0.0145156
1740043092.138690236,0.0155524,0,0.0145156
1740043092.142227393,0.0155524,0,0.0145156
1740043092.145852907,0.0155524,0,0.0145156
1740043092.149499891,0.0155524,0,0.0145156
1740043092.153032951,0.0155524,0,0.0145156
1740043092.156693905,0.0155524,0,0.0145156
1740043092.160284648,0.0155524,0,0.0145156
1740043092.163914123,0.0155524,0,0.0145156
1740043092.167425983,0.0155524,0,0.0145156
1740043092.171087123,0.0155524,0,0.0145156
1740043092.174688390,0.0155524,0,0.0145156
1740043092.178216000,0.0155524,0,0.0145156
1740043092.181814776,0.0155524,0,0.0145156
1740043092.185414165,0.0155524,0,0.0145156
1740043092.189010308,0.0155524,0,0.0145156
1740043092.192612993,0.0155524,0,0.0145156
1740043092.196223723,0.0155524,0,0.0145156
1740043092.199831184,0.0155524,0,0.0145156
1740043092.203414513,0.0155524,0,0.0145156
1740043092.207012155,0.0155524,0,0.0145156
1740043092.210711479,0.0155524,0,0.0145156
1740043092.214270466,0.0155524,0,0.0145156
1740043092.217842148,0.0155524,0,0.0145156
1740043092.221415245,0.0155524,0,0.0145156
1740043092.225083828,0.0155524,0,0.0145156
1740043092.228650519,0.0155524,0,0.0145156
1740043092.232217292,0.0155524,0,0.0145156
1740043092.235813708,0.0155524,0,0.0145156
1740043092.239413284,0.0155524,0,0.0145156
1740043092.243001115,0.0155524,0,0.0145156
1740043092.246618585,0.0155524,0,0.0145156
1740043092.250225688,0.0155524,0,0.0145156
1740043092.253817634,0.0155524,0,0.0145156
1740043092.257409804,0.0155524,0,0.0145156
1740043092.261026328,0.0155524,0,0.0145156
1740043092.264711509,0.0155524,0,0.0145156
1740043092.268293355,0.0155524,0,0.0145156
1740043092.271890183,0.0155524,0,0.0145156
1740043092.275485528,0.0155524,0,0.0145156
1740043092.279102275,0.0155524,0,0.0145156
1740043092.282699164,0.0155524,0,0.0145156
1740043092.286293085,0.0155524,0,0.0145156
1740043092.289894284,0.0155524,0,0.0145156
1740043092.293433153,0.0155524,0,0.0145156
1740043092.297043026,0.0155524,0,0.0145156
1740043092.300782251,0.0155524,0,0.0145156
1740043092.304308257,0.0155524,0,0.0145156
1740043092.307891290,0.0155524,0,0.0145156
1740043092.311504041,0.0155524,0,0.0145156
1740043092.315088067,0.0155524,0,0.0145156
1740043092.318693046,0.0155524,0,0.0145156
1740043092.322273961,0.0155524,0,0.0145156
1740043092.325901835,0.0155524,0,0.0145156
1740043092.329505706,0.0155524,0,0.0145156
1740043092.333036547,0.0155524,0,0.0145156
1740043092.336613065,0.0155524,0,0.0145156
1740043092.340224262,0.0155524,0,0.0145156
1740043092.343823355,0.0155524,0,0.0145156
1740043092.347425046,0.0155524,0,0.0145156
1740043092.351015447,0.0155524,0,0.0145156
1740043092.354608264,0.0155524,0,0.0145156
1740043092.358210110,0.0155524,0,0.0145156
1740043092.361826688,0.0155524,0,0.0145156
1740043092.365419045,0.0155524,0,0.0145156
1740043092.369010257,0.0155524,0,0.0145156
1740043092.372612478,0.0155524,0,0.0145156
1740043092.376216770,0.0155524,0,0.0145156
1740043092.379816325,0.0155524,0,0.0145156
1740043092.383411426,0.0155524,0,0.0145156
1740043092.387009811,0.0155524,0,0.0145156
1740043092.390608416,0.0155524,0,0.0145156
1740043092.394214627,0.0155524,0,0.0145156
1740043092.397810588,0.0155524,0,0.0145156
1740043092.401405104,0.0155524,0,0.0145156
1740043092.405010200,0.0155524,0,0.0145156
1740043092.408603407,0.0155524,0,0.0145156
1740043092.412221542,0.0155524,0,0.0145156
1740043092.415813748,0.0155524,0,0.0145156
1740043092.419411683,0.0155524,0,0.0145156
1740043092.423010202,0.0155524,0,0.0145156
1740043092.426610030,0.0155524,0,0.0145156
1740043092.430215783,0.0155524,0,0.0145156
1740043092.433810404,0.0155524,0,0.0145156
1740043092.437407204,0.0155524,0,0.0145156
1740043092.441009627,0.0155524,0,0.0145156
1740043092.444629176,0.0155524,0,0.0145156
1740043092.448212612,0.0155524,0,0.0145156
1740043092.451807352,0.0155524,0,0.0145156
1740043092.455410473,0.0155524,0,0.0145156
1740043092.459170826,0.0155524,0,0.0145156
1740043092.462712089,0.0155524,0,0.0145156
1740043092.466226767,0.0155524,0,0.0145156
1740043092.469809042,0.0155524,0,0.0145156
1740043092.473410061,0.0155524,0,0.0145156
1740043092.477027464,0.0155524,0,0.0145156
